Set_Number	Individual_ID	OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	FiveWayAcc	Best
1253	12	0.503	0.509	0.519	0.548333	0.701667	0
1253	13	0.502667	0.509	0.518667	0.549	0.703	0
1253	14	0.502333	0.510333	0.518667	0.548667	0.703	0
1253	15	0.501667	0.508667	0.518667	0.548333	0.700667	0
1253	16	0.502667	0.508667	0.519667	0.547333	0.701333	0
1253	17	0.502333	0.508667	0.519667	0.548667	0.701667	0
1253	18	0.502667	0.508667	0.520667	0.548	0.702333	0
1253	19	0.502	0.507333	0.519333	0.549333	0.700333	0
1253	20	0.502	0.507333	0.520333	0.547333	0.697667	0
1253	21	0.501333	0.508333	0.517667	0.547	0.699333	0
1253	22	0.502	0.507667	0.517667	0.546333	0.700333	1
1253	23	0.501667	0.507667	0.518	0.548333	0.698333	0
1253	24	0.501	0.508667	0.518667	0.547333	0.698667	0
1253	25	0.501	0.508333	0.518	0.548	0.698667	0
1253	26	0.501	0.507333	0.518333	0.548333	0.7	0
1253	27	0.501333	0.508667	0.518667	0.549667	0.700333	0
1253	28	0.501667	0.508333	0.518667	0.546	0.697667	0
1253	29	0.501333	0.508	0.518	0.546667	0.696667	0
1253	30	0.501333	0.508667	0.518667	0.546667	0.697333	0
1253	31	0.501	0.51	0.519667	0.546667	0.696667	0
1253	32	0.500667	0.509	0.52	0.547	0.696	0
1253	33	0.500667	0.51	0.519333	0.548333	0.696667	0
1253	34	0.501333	0.508667	0.518	0.545667	0.693667	0
1253	35	0.501333	0.509667	0.519333	0.545667	0.697	0
1253	36	0.501667	0.511	0.518667	0.545667	0.694	0
1253	37	0.502333	0.509333	0.518	0.545667	0.694667	0
1253	38	0.501	0.507	0.521667	0.546667	0.690667	0
1253	39	0.501333	0.506667	0.520333	0.545667	0.690333	0
1253	40	0.501333	0.507	0.52	0.545667	0.691333	0
1253	41	0.501333	0.507667	0.520667	0.544333	0.691333	0
1253	42	0.501333	0.507333	0.520667	0.545	0.691333	0
1253	43	0.501333	0.507667	0.52	0.544667	0.69	0
1253	44	0.501667	0.507	0.520667	0.546	0.692333	0
1253	45	0.501667	0.507667	0.520333	0.545	0.692333	0
1253	46	0.501667	0.507667	0.521	0.547	0.692667	0
1253	47	0.502	0.506667	0.519	0.544333	0.689667	0
1253	48	0.502	0.507	0.517333	0.545	0.69	0
1253	49	0.502333	0.506667	0.518333	0.544	0.689667	0
1253	50	0.501667	0.507667	0.518333	0.545	0.691	0
1253	51	0.501667	0.507	0.518667	0.544667	0.691667	0
1253	52	0.502667	0.506667	0.518333	0.544333	0.692333	0
1253	53	0.502333	0.508	0.517333	0.543333	0.69	0
1253	54	0.502	0.507333	0.517667	0.542667	0.689667	0
1253	55	0.503333	0.507667	0.517667	0.542667	0.69	0
1253	56	0.502667	0.507	0.517333	0.542667	0.688333	0
1253	57	0.502667	0.507667	0.517667	0.542333	0.688	0
1253	58	0.503333	0.506	0.518667	0.544	0.689333	0
1253	59	0.502	0.506333	0.518667	0.543	0.688333	0
1253	60	0.502667	0.507333	0.517333	0.544333	0.690667	0
1253	61	0.503333	0.507	0.517667	0.544333	0.691	0
1253	62	0.502667	0.509	0.519	0.544333	0.692667	0
1253	63	0.502667	0.508	0.518333	0.543667	0.692333	0
1253	64	0.502667	0.507	0.518667	0.542667	0.689667	0
1253	65	0.502333	0.507	0.518333	0.544	0.692	0
1253	66	0.502333	0.508333	0.516667	0.542667	0.686	0
1253	67	0.502333	0.508333	0.516667	0.544	0.69	0
1253	68	0.502667	0.509333	0.517	0.542333	0.685	0
1253	69	0.503333	0.508333	0.517	0.541	0.683333	0
1253	70	0.501333	0.508	0.518	0.543333	0.687	0
1253	71	0.501333	0.508	0.517667	0.542333	0.683667	0
1253	72	0.501667	0.508	0.516667	0.543	0.684667	0
1253	73	0.502333	0.506	0.517667	0.543	0.682333	0
1253	74	0.502333	0.507	0.517333	0.542667	0.685	0
1253	75	0.503667	0.506	0.517667	0.542667	0.683667	0
1253	76	0.502333	0.506333	0.517667	0.543	0.684333	0
1253	77	0.502333	0.506667	0.517667	0.542333	0.684667	0
1253	78	0.502	0.507	0.517333	0.543	0.683	0
1253	79	0.502667	0.506333	0.517333	0.542333	0.683333	0
1253	80	0.503	0.507667	0.516667	0.541667	0.682667	0
1253	81	0.502	0.508333	0.517	0.539667	0.681667	0
1253	82	0.502667	0.507	0.518667	0.540667	0.682333	0
1253	83	0.502667	0.508333	0.518667	0.54	0.682667	0
1253	84	0.503	0.507	0.519	0.541	0.683	0
1253	85	0.503	0.507333	0.519667	0.54	0.679667	0
1253	86	0.502333	0.506667	0.517333	0.542	0.684333	0
1253	87	0.501667	0.506667	0.518	0.543	0.686333	0
1253	88	0.502	0.507333	0.516667	0.541667	0.682333	0
1253	89	0.501667	0.507	0.517	0.541	0.681	0
1253	90	0.502	0.506333	0.517333	0.542	0.680333	0
1253	91	0.502	0.506	0.516667	0.542333	0.679333	0
1253	92	0.502	0.506	0.516333	0.541667	0.678	0
1253	93	0.502333	0.506667	0.517	0.541333	0.679667	0
1253	94	0.501	0.507	0.517333	0.544333	0.683667	0
1253	95	0.501333	0.506	0.517333	0.543333	0.684	0
1253	96	0.500667	0.507333	0.517333	0.543	0.675	0
1253	97	0.500667	0.508667	0.516333	0.544667	0.680667	0
1253	98	0.500667	0.508667	0.516667	0.544	0.680667	0
1253	99	0.501667	0.506667	0.516	0.541333	0.676	0
1253	100	0.501	0.506333	0.518	0.541667	0.673	0
1254	1	0.503	0.506333	0.519667	0.546667	0.691333	0
1254	2	0.502333	0.506333	0.522667	0.547	0.691	0
1254	3	0.503	0.507333	0.520333	0.548667	0.694	0
1254	4	0.502667	0.507333	0.520333	0.546667	0.693667	0
1254	5	0.502	0.507333	0.519333	0.548333	0.692667	0
1254	6	0.501667	0.507333	0.521	0.547667	0.692667	0
1254	7	0.503	0.507	0.518	0.547333	0.691667	0
1254	8	0.502	0.508	0.519	0.548333	0.692333	0
1254	9	0.502333	0.506333	0.518667	0.546667	0.689333	0
1254	10	0.501	0.507333	0.518667	0.544	0.684	0
1254	11	0.502333	0.509	0.519667	0.544333	0.692333	0
1254	12	0.501333	0.506667	0.515333	0.541667	0.677	0
1254	13	0.501333	0.506	0.516333	0.541333	0.673333	0
1254	14	0.501333	0.507	0.516	0.540667	0.676	0
1254	15	0.501333	0.507	0.515667	0.541	0.676333	0
1254	16	0.502	0.506667	0.515333	0.540667	0.674667	0
1254	17	0.501667	0.507333	0.515333	0.540667	0.676667	0
1254	18	0.502	0.508333	0.515667	0.539667	0.673333	0
1254	19	0.501667	0.506667	0.516333	0.54	0.674	0
1254	20	0.502	0.505667	0.516	0.540667	0.675667	0
1254	21	0.502	0.506667	0.516	0.542667	0.679333	0
1254	22	0.502	0.507667	0.515667	0.541333	0.678333	0
1254	23	0.502333	0.505667	0.515667	0.544	0.675667	0
1254	24	0.502	0.506	0.515667	0.543	0.675333	0
1254	25	0.501667	0.507	0.521333	0.545667	0.690333	0
1254	26	0.501333	0.508	0.521	0.547333	0.690667	0
1254	27	0.501667	0.507	0.522	0.546667	0.691667	0
1254	28	0.501333	0.509	0.521333	0.547	0.692333	0
1254	29	0.501	0.509333	0.524333	0.550333	0.693333	0
1254	30	0.501	0.509	0.524667	0.55	0.692	0
1254	31	0.501333	0.51	0.524	0.551	0.694667	0
1254	32	0.501667	0.511667	0.526	0.550333	0.693667	0
1254	33	0.500667	0.510667	0.523667	0.549	0.691667	0
1254	34	0.501	0.509333	0.523333	0.550667	0.692333	0
1254	35	0.500667	0.511	0.522667	0.549667	0.690667	0
1254	36	0.501	0.510333	0.522	0.549	0.692667	0
1254	37	0.505667	0.507667	0.520333	0.551	0.695333	0
1254	38	0.505333	0.508	0.521333	0.553	0.695333	0
1254	39	0.501667	0.507333	0.519667	0.545	0.688667	0
1254	40	0.501333	0.506667	0.518	0.546667	0.683333	0
1254	41	0.501667	0.506667	0.517667	0.546667	0.686667	0
1254	42	0.502	0.506667	0.517667	0.546333	0.687	0
1254	43	0.502	0.506333	0.518	0.544	0.687333	0
1254	44	0.502	0.507333	0.518667	0.543667	0.688	0
1254	45	0.502333	0.506667	0.518667	0.543333	0.689667	0
1254	46	0.502667	0.506667	0.518333	0.543	0.683333	0
1254	47	0.502333	0.506667	0.519	0.542667	0.684	0
1254	48	0.502	0.508	0.518333	0.542	0.686667	0
1254	49	0.501667	0.508	0.518333	0.542333	0.687667	0
1254	50	0.501	0.508333	0.518667	0.543667	0.687667	0
1254	51	0.501	0.507667	0.519333	0.542333	0.688	0
1254	52	0.502	0.507333	0.517667	0.544	0.685667	0
1254	53	0.502333	0.507	0.517667	0.543667	0.686333	0
1254	54	0.502667	0.507	0.517333	0.543333	0.684	0
1254	55	0.501667	0.507	0.519	0.542	0.684667	0
1254	56	0.502	0.507333	0.518667	0.543	0.684667	0
1254	57	0.502	0.507	0.519667	0.542667	0.685333	0
1254	58	0.502333	0.507	0.519	0.542667	0.687	0
1254	59	0.503333	0.507333	0.517667	0.544	0.686667	0
1254	60	0.502	0.506	0.521	0.547667	0.689667	0
1254	61	0.501667	0.506667	0.519	0.546667	0.688333	0
1254	62	0.501667	0.506667	0.519667	0.546667	0.689	0
1254	63	0.502	0.505667	0.518667	0.546	0.688333	0
1254	64	0.503	0.506	0.517667	0.545667	0.686667	0
1254	65	0.501667	0.506667	0.518667	0.546667	0.687667	0
1254	66	0.502333	0.507333	0.517	0.545	0.686333	0
1254	67	0.502	0.508667	0.517333	0.547	0.689	0
1254	68	0.502333	0.508667	0.517667	0.544333	0.691	1
1254	69	0.502333	0.508	0.517667	0.543667	0.69	0
1254	70	0.501333	0.508333	0.518	0.544	0.690333	0
1254	71	0.502	0.506667	0.519	0.545333	0.688667	0
1254	72	0.502	0.507667	0.518333	0.543	0.688333	0
1254	73	0.502	0.507667	0.518333	0.543667	0.689333	0
1254	74	0.502667	0.507667	0.517667	0.544333	0.688	0
1254	75	0.501333	0.507333	0.518	0.545	0.686	0
1254	76	0.502333	0.506333	0.517333	0.545	0.686667	0
1254	77	0.502	0.506333	0.518333	0.545333	0.688	0
1254	78	0.503333	0.506667	0.521333	0.546333	0.692333	0
1254	79	0.502333	0.507	0.520333	0.548333	0.693	0
1254	80	0.502333	0.508333	0.52	0.546667	0.692333	0
1254	81	0.503333	0.507667	0.519333	0.546	0.692667	0
1254	82	0.503	0.507	0.519333	0.547667	0.692667	0
1254	83	0.501667	0.507333	0.519333	0.548	0.692333	0
1254	84	0.502	0.507	0.519667	0.548667	0.693	0
1254	85	0.502	0.508	0.520333	0.546667	0.692	0
1254	86	0.502333	0.507333	0.52	0.545333	0.691	0
1254	87	0.502333	0.507667	0.521333	0.547	0.694667	0
1254	88	0.502333	0.507667	0.521333	0.546	0.694	0
1254	89	0.503	0.507667	0.521	0.546667	0.694333	0
1254	90	0.503	0.507333	0.520667	0.546667	0.694	0
1254	91	0.503333	0.509	0.521667	0.545667	0.692667	0
1254	92	0.502667	0.506667	0.518	0.547	0.69	0
1254	93	0.502667	0.506	0.518	0.548667	0.690333	0
1254	94	0.503	0.506333	0.518333	0.547	0.690667	0
1254	95	0.503333	0.506333	0.518	0.548667	0.692	0
1254	96	0.502333	0.506667	0.518333	0.548	0.691667	0
1254	97	0.501333	0.505667	0.521	0.547333	0.688	0
1254	98	0.501667	0.505667	0.52	0.547	0.688333	0
1254	99	0.501	0.507	0.519667	0.542	0.679	0
1254	100	0.503	0.509333	0.519333	0.544333	0.692	0
1255	1	0.501333	0.507667	0.52	0.550333	0.690333	0
1255	2	0.505	0.508667	0.520667	0.552	0.695	0
1255	3	0.504333	0.508333	0.520333	0.552667	0.695667	0
1255	4	0.503	0.508333	0.520667	0.552667	0.695333	0
1255	5	0.503	0.509333	0.520333	0.550333	0.694667	0
1255	6	0.502333	0.508333	0.521667	0.552333	0.696	0
1255	7	0.502	0.51	0.522667	0.554333	0.698667	0
1255	8	0.503333	0.51	0.522	0.555333	0.702	0
1255	9	0.503	0.51	0.521333	0.555333	0.700667	0
1255	10	0.503	0.510667	0.521333	0.554667	0.701667	0
1255	11	0.503333	0.509	0.522	0.551667	0.697333	0
1255	12	0.502667	0.510333	0.523667	0.551	0.696333	0
1255	13	0.502667	0.51	0.519667	0.553	0.694333	0
1255	14	0.502333	0.508	0.523333	0.554	0.697333	0
1255	15	0.503	0.509667	0.521333	0.552333	0.697333	0
1255	16	0.502333	0.509333	0.521333	0.554667	0.697667	0
1255	17	0.502333	0.509667	0.521667	0.553667	0.698667	0
1255	18	0.502	0.510333	0.521667	0.553667	0.697667	0
1255	19	0.504	0.509333	0.521667	0.553	0.699	0
1255	20	0.502667	0.509333	0.521333	0.555667	0.700333	0
1255	21	0.502667	0.509667	0.521667	0.554333	0.700667	0
1255	22	0.503333	0.509	0.521333	0.553667	0.700333	0
1255	23	0.503333	0.509333	0.521	0.555333	0.699667	0
1255	24	0.502667	0.508667	0.522	0.552333	0.696333	0
1255	25	0.502333	0.509	0.521	0.552333	0.696	0
1255	26	0.504	0.509	0.520667	0.551667	0.695	0
1255	27	0.502333	0.510667	0.523	0.551667	0.697	0
1255	28	0.502333	0.510667	0.52	0.551667	0.694	0
1255	29	0.503333	0.510667	0.520667	0.550333	0.695667	0
1255	30	0.502333	0.51	0.523333	0.551333	0.696	0
1255	31	0.502333	0.509667	0.523	0.552	0.696	0
1255	32	0.502667	0.510333	0.523	0.551	0.696	0
1255	33	0.503333	0.508667	0.526333	0.552	0.696667	0
1255	34	0.504	0.509	0.525	0.550667	0.694667	0
1255	35	0.503	0.509	0.525	0.551333	0.695667	0
1255	36	0.503667	0.509	0.523667	0.551	0.695667	0
1255	37	0.503333	0.509667	0.520667	0.550667	0.695667	0
1255	38	0.503333	0.51	0.519667	0.551	0.696333	0
1255	39	0.503	0.51	0.519667	0.551	0.695333	0
1255	40	0.503333	0.511	0.520333	0.55	0.695	0
1255	41	0.503333	0.51	0.52	0.550333	0.694333	0
1255	42	0.502667	0.507667	0.518333	0.549	0.690667	0
1255	43	0.503	0.507667	0.518333	0.549333	0.691333	0
1255	44	0.503	0.507667	0.519667	0.548	0.689333	0
1255	45	0.502667	0.507	0.518	0.549333	0.687667	0
1255	46	0.503	0.506667	0.519	0.548	0.687667	0
1255	47	0.502333	0.507333	0.519	0.547333	0.688667	0
1255	48	0.502667	0.507	0.518667	0.548667	0.689333	0
1255	49	0.503	0.506333	0.52	0.549333	0.689667	0
1255	50	0.502333	0.507667	0.520667	0.55	0.692	0
1255	51	0.501333	0.507333	0.521333	0.55	0.692	0
1255	52	0.501667	0.507	0.52	0.550667	0.692	0
1255	53	0.501333	0.508	0.523333	0.552	0.693333	0
1255	54	0.501667	0.507333	0.518667	0.55	0.685333	0
1255	55	0.501667	0.508333	0.519	0.548667	0.689	0
1255	56	0.502333	0.508	0.519667	0.548333	0.692333	0
1255	57	0.502667	0.507333	0.521333	0.548667	0.691667	0
1255	58	0.503	0.507667	0.520667	0.549667	0.692667	0
1255	59	0.502	0.507667	0.519667	0.548667	0.690667	0
1255	60	0.502	0.508333	0.519667	0.547	0.686333	0
1255	61	0.502	0.509333	0.519667	0.547333	0.688667	0
1255	62	0.502	0.507667	0.520333	0.547667	0.69	0
1255	63	0.502	0.508	0.52	0.547667	0.691333	0
1255	64	0.501667	0.507	0.52	0.548667	0.691	0
1255	65	0.502	0.508333	0.519667	0.552	0.694	0
1255	66	0.502333	0.507667	0.520333	0.551333	0.694333	0
1255	67	0.502333	0.508333	0.521667	0.555	0.696333	0
1255	68	0.503	0.506667	0.522333	0.554333	0.693333	0
1255	69	0.503	0.507333	0.522333	0.555	0.696333	0
1255	70	0.502667	0.507	0.522667	0.555667	0.694	0
1255	71	0.502667	0.507	0.522667	0.554667	0.692333	0
1255	72	0.501333	0.509	0.519667	0.549667	0.687333	0
1255	73	0.500667	0.509667	0.519	0.549333	0.687	0
1255	74	0.501	0.509667	0.52	0.550667	0.687667	0
1255	75	0.501333	0.510333	0.519667	0.549333	0.688333	0
1255	76	0.501	0.51	0.52	0.550667	0.691	0
1255	77	0.501667	0.51	0.519333	0.552333	0.691	0
1255	78	0.501333	0.507	0.520333	0.552	0.688333	0
1255	79	0.502667	0.509667	0.520667	0.550667	0.695	0
1255	80	0.503333	0.509667	0.519667	0.550333	0.694	0
1255	81	0.502667	0.508333	0.521	0.553667	0.698	0
1255	82	0.503	0.509333	0.521667	0.552	0.696	0
1255	83	0.504333	0.508667	0.520333	0.552333	0.696	0
1255	84	0.503	0.51	0.520667	0.553333	0.699	0
1255	85	0.502667	0.510333	0.520667	0.552	0.696333	0
1255	86	0.503	0.510333	0.520667	0.552667	0.697333	0
1255	87	0.502667	0.508667	0.521	0.552667	0.698667	1
1255	88	0.502	0.509333	0.522667	0.553667	0.698333	0
1255	89	0.503667	0.508667	0.52	0.553667	0.696667	0
1255	90	0.503333	0.511	0.522	0.553	0.699333	0
1255	91	0.503333	0.509667	0.521667	0.553333	0.699	0
1255	92	0.503	0.509	0.521667	0.554	0.700333	0
1255	93	0.503667	0.510333	0.521333	0.553333	0.7	0
1255	94	0.503333	0.510333	0.521667	0.555667	0.702333	0
1255	95	0.504	0.508667	0.522	0.553667	0.7	0
1255	96	0.502667	0.509667	0.520667	0.555667	0.699	0
1255	97	0.502667	0.51	0.521667	0.555333	0.701	0
1255	98	0.503	0.511	0.521333	0.554	0.700667	0
1255	99	0.503	0.512333	0.522	0.553333	0.7	0
1255	100	0.502667	0.506667	0.521333	0.548667	0.688333	0
1256	1	0.503333	0.507333	0.517667	0.543	0.688333	0
1256	2	0.504	0.507667	0.518333	0.543333	0.693333	0
1256	3	0.504333	0.507667	0.518333	0.543667	0.695	0
1256	4	0.503333	0.508	0.519667	0.543667	0.692333	0
1256	5	0.503667	0.508333	0.519667	0.543667	0.694333	0
1256	6	0.504	0.508667	0.520333	0.543	0.692333	0
1256	7	0.503667	0.509667	0.519	0.543	0.691	0
1256	8	0.503333	0.508667	0.519667	0.544667	0.692667	0
1256	9	0.503333	0.509333	0.519667	0.543667	0.693667	0
1256	10	0.503	0.506667	0.517667	0.544667	0.689333	0
1256	11	0.502667	0.506333	0.518	0.546	0.689333	0
1256	12	0.503	0.507	0.518667	0.547	0.691	0
1256	13	0.502667	0.506667	0.518667	0.545667	0.690667	0
1256	14	0.502333	0.506667	0.518	0.546	0.689333	0
1256	15	0.501667	0.507	0.521	0.544	0.686667	0
1256	16	0.502	0.508	0.517667	0.546	0.687333	0
1256	17	0.501667	0.507667	0.518333	0.545	0.687667	0
1256	18	0.503	0.507333	0.519	0.544	0.686667	0
1256	19	0.503	0.507	0.518333	0.543667	0.683667	0
1256	20	0.502333	0.507	0.518333	0.544	0.686	0
1256	21	0.501667	0.508	0.518	0.545333	0.686333	0
1256	22	0.501667	0.507333	0.517667	0.545	0.685667	0
1256	23	0.504333	0.507	0.518333	0.545333	0.691667	0
1256	24	0.504	0.506667	0.517333	0.546	0.691333	0
1256	25	0.502667	0.508	0.518	0.546667	0.692333	0
1256	26	0.503333	0.507667	0.517333	0.545667	0.692667	0
1256	27	0.502667	0.507333	0.516667	0.545	0.691667	0
1256	28	0.502667	0.507667	0.517333	0.544667	0.691667	0
1256	29	0.502333	0.509	0.519667	0.546	0.695333	0
1256	30	0.502333	0.508333	0.519333	0.545667	0.693667	0
1256	31	0.502667	0.507667	0.518667	0.547333	0.695	0
1256	32	0.502	0.509	0.519667	0.546667	0.695333	0
1256	33	0.502	0.508667	0.519	0.546	0.694	0
1256	34	0.503	0.509	0.517667	0.548	0.695	0
1256	35	0.502333	0.508	0.519	0.547667	0.696	0
1256	36	0.502667	0.508333	0.518	0.547333	0.694	0
1256	37	0.503	0.507333	0.518667	0.546333	0.693667	0
1256	38	0.503	0.506667	0.520333	0.547	0.693667	0
1256	39	0.503333	0.506667	0.517667	0.548	0.691333	0
1256	40	0.504	0.507	0.518667	0.547	0.694	0
1256	41	0.501667	0.508667	0.52	0.548667	0.694667	0
1256	42	0.502333	0.509	0.518	0.547667	0.694667	0
1256	43	0.503	0.507333	0.519	0.547333	0.696	0
1256	44	0.502	0.509333	0.519	0.547333	0.694667	0
1256	45	0.503667	0.509	0.518	0.546	0.694	0
1256	46	0.502667	0.508333	0.518667	0.546333	0.694667	0
1256	47	0.502333	0.508333	0.520333	0.547	0.696	0
1256	48	0.502333	0.507333	0.518333	0.546	0.692333	0
1256	49	0.502333	0.507333	0.517333	0.547667	0.691	0
1256	50	0.502667	0.507333	0.517667	0.549	0.694333	0
1256	51	0.503667	0.508	0.518	0.546667	0.694333	0
1256	52	0.503333	0.508333	0.517667	0.546	0.693333	0
1256	53	0.504333	0.508	0.517667	0.547	0.694333	0
1256	54	0.503333	0.508333	0.518	0.547333	0.695333	0
1256	55	0.504	0.508333	0.522	0.550333	0.703	0
1256	56	0.503667	0.508	0.523	0.548333	0.701	0
1256	57	0.504333	0.509	0.52	0.548667	0.701	0
1256	58	0.505333	0.508	0.521333	0.549	0.702333	0
1256	59	0.503667	0.508667	0.520667	0.547333	0.700667	0
1256	60	0.504333	0.509	0.521	0.547667	0.701333	0
1256	61	0.504	0.508333	0.52	0.546667	0.700333	0
1256	62	0.503333	0.507	0.52	0.544667	0.694667	0
1256	63	0.503667	0.507333	0.520333	0.544667	0.696333	0
1256	64	0.503	0.507	0.520667	0.544333	0.694	0
1256	65	0.503333	0.507	0.521667	0.547333	0.698667	0
1256	66	0.503333	0.507667	0.521	0.545667	0.696667	0
1256	67	0.503333	0.507333	0.521333	0.545333	0.697	0
1256	68	0.503	0.509667	0.521333	0.544667	0.696333	0
1256	69	0.502667	0.507333	0.520333	0.547	0.699667	1
1256	70	0.503667	0.508	0.52	0.546333	0.697667	0
1256	71	0.502333	0.507333	0.519667	0.547333	0.698	0
1256	72	0.502667	0.507667	0.52	0.546667	0.698	0
1256	73	0.503	0.508	0.521333	0.545	0.698333	0
1256	74	0.503	0.507667	0.521	0.545333	0.694333	0
1256	75	0.502667	0.508	0.519333	0.546333	0.695667	0
1256	76	0.504	0.507667	0.521333	0.545	0.697667	0
1256	77	0.504	0.507	0.519667	0.545667	0.694667	0
1256	78	0.503667	0.508667	0.520667	0.545667	0.699667	0
1256	79	0.504333	0.509333	0.521333	0.546	0.700333	0
1256	80	0.503667	0.507667	0.520667	0.545667	0.697667	0
1256	81	0.504	0.507667	0.518333	0.546333	0.695667	0
1256	82	0.503667	0.507333	0.519333	0.546	0.696333	0
1256	83	0.504333	0.508	0.519	0.545333	0.695667	0
1256	84	0.502667	0.508333	0.520667	0.548	0.7	0
1256	85	0.503333	0.508	0.519333	0.548667	0.7	0
1256	86	0.503	0.508667	0.519	0.548	0.7	0
1256	87	0.502667	0.508	0.520667	0.548667	0.701667	0
1256	88	0.503	0.508	0.520333	0.549333	0.701	0
1256	89	0.502	0.506333	0.519	0.544667	0.689667	0
1256	90	0.501667	0.506333	0.519	0.544667	0.688333	0
1256	91	0.501667	0.506	0.518667	0.546	0.69	0
1256	92	0.501667	0.507333	0.518	0.545667	0.686	0
1256	93	0.502	0.506333	0.518333	0.545	0.684	0
1256	94	0.502667	0.506	0.519	0.545667	0.685	0
1256	95	0.502	0.505667	0.518667	0.545667	0.684	0
1256	96	0.502	0.505667	0.519	0.545333	0.682333	0
1256	97	0.501333	0.506	0.518667	0.547	0.686	0
1256	98	0.501667	0.506333	0.518667	0.545667	0.685667	0
1256	99	0.501	0.507333	0.521333	0.546667	0.684333	0
1256	100	0.502	0.504667	0.519667	0.546667	0.682	0
1257	1	0.502667	0.507667	0.515333	0.544333	0.686	0
1257	2	0.501667	0.506	0.516667	0.543	0.679	0
1257	3	0.501	0.506	0.517	0.543667	0.678333	0
1257	4	0.502333	0.506	0.514333	0.542667	0.675	0
1257	5	0.502667	0.507	0.515	0.541667	0.672667	0
1257	6	0.502	0.506333	0.514	0.541333	0.670333	0
1257	7	0.501	0.505667	0.517333	0.545667	0.685667	0
1257	8	0.501	0.506333	0.516667	0.545333	0.684667	0
1257	9	0.502667	0.506	0.516667	0.544	0.683	0
1257	10	0.501333	0.505667	0.516333	0.545333	0.686333	0
1257	11	0.501333	0.505667	0.515667	0.544333	0.685333	0
1257	12	0.502	0.505667	0.515	0.544333	0.684	0
1257	13	0.501667	0.506333	0.516	0.543667	0.684333	0
1257	14	0.501667	0.505333	0.516333	0.545333	0.685667	0
1257	15	0.501667	0.506	0.516667	0.544667	0.685667	0
1257	16	0.502333	0.506333	0.516667	0.544667	0.686667	0
1257	17	0.501333	0.505667	0.516333	0.547	0.686667	0
1257	18	0.501667	0.506667	0.517667	0.55	0.690667	0
1257	19	0.501333	0.507667	0.517333	0.542667	0.680667	0
1257	20	0.502333	0.507	0.517667	0.543333	0.680333	0
1257	21	0.502333	0.506333	0.516333	0.542	0.674	0
1257	22	0.501667	0.506667	0.515667	0.543667	0.676	0
1257	23	0.502	0.506667	0.515333	0.541667	0.677667	0
1257	24	0.502	0.506667	0.516333	0.542667	0.679	0
1257	25	0.501	0.507667	0.516	0.544	0.68	0
1257	26	0.501	0.507667	0.516	0.543333	0.679	0
1257	27	0.503	0.506333	0.516	0.541667	0.677	0
1257	28	0.501333	0.507333	0.516667	0.542	0.678333	0
1257	29	0.502	0.507333	0.515667	0.541667	0.678667	0
1257	30	0.501333	0.505667	0.516	0.544	0.674667	0
1257	31	0.501667	0.505667	0.516333	0.543667	0.675667	0
1257	32	0.501667	0.505333	0.516333	0.543333	0.675	0
1257	33	0.502	0.506333	0.515333	0.544	0.679667	0
1257	34	0.501	0.506333	0.516667	0.544333	0.680333	0
1257	35	0.501	0.506667	0.516	0.545333	0.680333	0
1257	36	0.501	0.506	0.516333	0.545	0.677333	0
1257	37	0.502667	0.506667	0.516667	0.552	0.692333	0
1257	38	0.502667	0.507	0.516	0.551333	0.691333	0
1257	39	0.503333	0.507667	0.516	0.550333	0.691	0
1257	40	0.502667	0.507667	0.516333	0.550333	0.690333	0
1257	41	0.504	0.508	0.516333	0.551	0.692	0
1257	42	0.502	0.507667	0.517667	0.550667	0.693	0
1257	43	0.501333	0.507667	0.518333	0.545667	0.689667	0
1257	44	0.501667	0.508	0.517333	0.545	0.688667	0
1257	45	0.501	0.507667	0.518333	0.546333	0.689333	0
1257	46	0.501333	0.507667	0.517333	0.546	0.687	0
1257	47	0.501333	0.507	0.518	0.545333	0.687	0
1257	48	0.502	0.508	0.518	0.544333	0.685667	0
1257	49	0.501	0.508333	0.517333	0.545333	0.686667	0
1257	50	0.501	0.506667	0.520333	0.552	0.690333	0
1257	51	0.501667	0.506	0.518667	0.550667	0.689667	0
1257	52	0.501	0.506667	0.520667	0.551667	0.691	0
1257	53	0.501	0.507	0.519	0.551333	0.691	0
1257	54	0.501333	0.506333	0.519	0.551	0.690667	0
1257	55	0.502	0.506333	0.518333	0.551	0.694	0
1257	56	0.502	0.506	0.52	0.551333	0.692	0
